440,"110833-01","LOGIST_1C","г. Челябинск, 50 лет ВЛКСМ, 35",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Челябинск, 50 лет ВЛКСМ, 35","",\N,"","AGENCY"
441,"121272-01","LOGIST_1C","г.Челябинск,п.Чурилово,  ул.Зальцмана 32, м-нДомашний",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Челябинск,п.Чурилово,  ул.Зальцмана 32, м-нДомашний","",\N,"","AGENCY"
442,"119553-02","LOGIST_1C","сам с основного",\N,\N,\N,\N,\N,\N,\N,\N,\N,"сам с основного","",\N,"","AGENCY"
443,"Ц09642-01","LOGIST_1C","г. Ставрополь 2й Юго-Западный проезд 2Г ( частный дом, склад)",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Ставрополь 2й Юго-Западный проезд 2Г ( частный дом, склад)","",\N,"","AGENCY"
444,"114826-01","LOGIST_1C","Свердловская обл,  В.Пышма Ленина 111, м-н Дом света",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Свердловская обл,  В.Пышма Ленина 111, м-н Дом света","",\N,"","AGENCY"
445,"120462-01","LOGIST_1C","сам с Буторина,9",\N,\N,\N,\N,\N,\N,\N,\N,\N,"сам с Буторина,9","",\N,"","AGENCY"
446,"134706-01","LOGIST_1C","г. Балахна. ул. Горького, д. 34 Б, территория рынка",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Балахна. ул. Горького, д. 34 Б, территория рынка","",\N,"","AGENCY"
447,"I01843-05","LOGIST_1C","пос. Усть-Ордынский, оптовый рынок Ордынский, маг. Электрика+",\N,\N,\N,\N,\N,\N,\N,\N,\N,"пос. Усть-Ордынский, оптовый рынок Ордынский, маг. Электрика+","",\N,"","AGENCY"
448,"132186-01","LOGIST_1C","г. Пермь, ул. Вильямса,  3а",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Пермь, ул. Вильямса,  3а","",\N,"","AGENCY"
449,"111811-01","LOGIST_1C","г. Нижневартовск, ул. Омская, 14, оф. 81",\N,\N,\N,\N,\N,\N,\N,\N,\N,"ТК КИТ в Нижневартовск получатель Сафин Ф.Д. далее г. Нижневартовск, ул. Омская, 14, оф. 81","",\N,"","AGENCY"
450,"132573-02","LOGIST_1C","Самовывоз РЕВДА",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Самовывоз РЕВДА","",\N,"","AGENCY"
451,"126841-01","LOGIST_1C","г. Павлово, ул. Ломоносова, д. 8, м-н Хозтовары, около Сбербанка",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Нижегородская обл., г. Павлово, ул. Ломоносова, д. 8","",\N,"","AGENCY"
452,"123582-02","LOGIST_1C","г. Киржач, мкр. Кр. Октябрь, ул. Пушкина, д. 26 А",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Киржач, мкр. Кр. Октябрь, ул. Пушкина, д. 26 А","",\N,"","AGENCY"
453,"132684-01","LOGIST_1C","г.Пермь, ул. Гашкова, 19Б",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Пермь, ул. Гашкова, 19Б","",\N,"","AGENCY"
454,"111313-02","LOGIST_1C","Ишим.Электромир",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Тюмень далее г. Ишим, ул. 30 лет ВЛКСМ, д.1, магазин Электромир, c 10-14.","",\N,"","AGENCY"
455,"123893-01","LOGIST_1C","Екатеринбург, Фурманова 109 оф.610",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Екатеринбург, Фурманова 109 оф.610","",\N,"","AGENCY"
456,"Р00342-01","LOGIST_1C","390013, г.Рязань, Первомайский пр-т, д.58",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Рязань, Первомайский пр-т, д.58","",\N,"","AGENCY"
457,"I02339-03","LOGIST_1C","г.Иркутск, ул.Чернышевского, д.6 Алексей 89027633726",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Иркутск, ул.Чернышевского, д.6 Алексей 89027633726","",\N,"","AGENCY"
458,"136730-01","LOGIST_1C","413372, Саратовская обл., с. Александров-гай, ул. Красного бойца, д. 52, кв. 46",\N,\N,\N,\N,\N,\N,\N,\N,\N,"413372, Саратовская обл., с. Александров-гай, ул. Красного бойца, д. 52, кв. 46","",\N,"","AGENCY"
459,"I01176-04","LOGIST_1C","пав.74 г.Иркутск, ул. Окт.революции 1-3,  ТЦ Стройматериалы,",\N,\N,\N,\N,\N,\N,\N,\N,\N,"пав.74 г.Иркутск, ул. Окт.революции 1-3,  ТЦ Стройматериалы,","",\N,"","AGENCY"
460,"134849-01","LOGIST_1C","620109, г. Екатеринбург, ул. Репина, д. 21",\N,\N,\N,\N,\N,\N,\N,\N,\N,"620109, г. Екатеринбург, ул. Репина, д. 21","",\N,"","AGENCY"
461,"103639-04","LOGIST_1C","сам с основного",\N,\N,\N,\N,\N,\N,\N,\N,\N,"сам с основного","",\N,"","AGENCY"
462,"ЦБ002085-03","LOGIST_1C","г. Вологда, ул. Мудрова, д.30",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Вологда, ул. Мудрова, д.30","",\N,"","AGENCY"
463,"100240-01","LOGIST_1C","620102, г.Екатеринбург, Чкалова 3",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Екатеринбург, Чкалова 3","",\N,"","AGENCY"
464,"I01810-01","LOGIST_1C","Иркутск, ул. 1-я Московская, 1а, стр 1  ТЦ Принцип",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Иркутск, ул. 1-я Московская, 1а, стр 1  ТЦ Принцип","",\N,"","AGENCY"
465,"I00552-01","LOGIST_1C","Иркутск ул. Франк-Каменецкого, 22",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Иркутск ул. Франк-Каменецкого, 22","",\N,"","AGENCY"
466,"135077-01","LOGIST_1C","Орловская обл., п. Верховье, ул. Советская, д. 13. строит. центр Кубометр",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Орловская обл., п. Верховье, ул. Советская, д. 13. строит. центр Кубометр","",\N,"","AGENCY"
467,"121782-01","LOGIST_1C","г. Ишимбай, ул. Советская д.75  Медиа-сервис",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Ишимбай, ул. Советская д.75  Медиа-сервис","",\N,"","AGENCY"
468,"132800-02","LOGIST_1C","Сам с Буторина",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Сам с Буторина","",\N,"","AGENCY"
469,"137437-01","LOGIST_1C","601901, Владимирская обл., г. Ковров, ул. Брюсова, д. 23",\N,\N,\N,\N,\N,\N,\N,\N,\N,"601901, Владимирская обл., г. Ковров, ул. Брюсова, д. 23","",\N,"","AGENCY"
470,"132071-01","LOGIST_1C","г. Лихославль, ул. Советская, д. 37 А",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Тверская обл., г. Лихославль, ул. Светская, д. 37 а","",\N,"","AGENCY"
471,"142335-01","LOGIST_1C","г. Белорецк, ул. Точисского, 15а",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Белорецк, ул. Точисского, 15а","",\N,"","AGENCY"
472,"133732-02","LOGIST_1C","г.Зарайск, ул.Московская, д.26",\N,\N,\N,\N,\N,\N,\N,\N,\N,"МО,  г.Зарайск, ул.Московская, д.26","",\N,"","AGENCY"
473,"141924-01","LOGIST_1C","г. Пермь, ул. Мира, д. 88",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Пермь, ул. Мира, д. 88","",\N,"","AGENCY"
474,"126645-04","LOGIST_1C","склад Электрика",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Рязань, пр-д Яблочкова, д. 6, стр. 1 (склад Электрика)","",\N,"","AGENCY"
475,"108567-01","LOGIST_1C","391057, Рязанская обл., Спасский р-он, с. Новики, ул. Центральная, д.",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Рязанская обл., Спасский р-он, с. Новики, ул. Центральная, д.","",\N,"","AGENCY"
476,"122790-01","LOGIST_1C","г.Челябинск, ул.Молодогвардейцев, 62.",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Челябинск, ул.Молодогвардейцев, 62.","",\N,"","AGENCY"
477,"128092-01","LOGIST_1C","г. Ступино, ул. Пристанционная, д. 50",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Московская обл., г. Ступино, ул. Пристанционная, д. 50","",\N,"","AGENCY"
478,"139724-02","LOGIST_1C","г. Ревда, ул. Энегельса, 54 (Дворянское гнездо)",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Ревда, ул. Энегельса, 54 (Дворянское гнездо)","",\N,"","AGENCY"
479,"135721-01","LOGIST_1C","г. Екатеринбург, ул. Колмогорова, д. 3-604",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Екатеринбург, ул. Колмогорова, д. 3-604","",\N,"","AGENCY"
480,"141886-01","LOGIST_1C","Саратов, ул. Емлютина, д. 9",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Саратов, ул. Емлютина, д. 9","",\N,"","AGENCY"
481,"137922-01","LOGIST_1C","пос. Яр, ул. Советская, 34а, строение 1",\N,\N,\N,\N,\N,\N,\N,\N,\N,"УР, пос. Яр, ул. Советская, 34а, строение 1","",\N,"","AGENCY"
482,"I02052-01","LOGIST_1C","чита",\N,\N,\N,\N,\N,\N,\N,\N,\N,"чита","",\N,"","AGENCY"
483,"132604-01","LOGIST_1C","офис, Пермь",\N,\N,\N,\N,\N,\N,\N,\N,\N,"офис, Пермь","",\N,"","AGENCY"
484,"134820-01","LOGIST_1C","УР, п. Балезино, ул. Советская 6",\N,\N,\N,\N,\N,\N,\N,\N,\N,"УР, п. Балезино, ул. Советская 6","",\N,"","AGENCY"
485,"134997-01","LOGIST_1C","г. Екатеринбург, ул. Первомайская,  д.107, офис 206",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Екатеринбург, ул. Первомайская,  д.107, офис 206","",\N,"","AGENCY"
486,"137153-01","LOGIST_1C","Самовывоз со склада",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Самовывоз со склада","",\N,"","AGENCY"
487,"116454-01","LOGIST_1C","в офис, Буторина, 9",\N,\N,\N,\N,\N,\N,\N,\N,\N,"в офис, Буторина, 9","",\N,"","AGENCY"
488,"140793-01","LOGIST_1C","г.Томск, ул. Федора Лыткина 12/2, кв.11",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Томск, ул. Федора Лыткина 12/2, кв.11","",\N,"","AGENCY"
489,"140623-01","LOGIST_1C","г. Энгельс, Волжский пр-т, д. 43 Б, маг. Панорама",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Энгельс, Волжский пр-т, д. 43 Б, маг. Панорама","",\N,"","AGENCY"
490,"124494-02","LOGIST_1C","Доставка: г.Пермь,ул. Трамвайная, д.4",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Доставка: г.Пермь,ул. Трамвайная, д.4","",\N,"","AGENCY"
491,"141905-01","LOGIST_1C","г. Саратов, пр-т Строителей, д. 42/2",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Саратов, пр-т Строителей, д. 42/2","",\N,"","AGENCY"
492,"I01122-02","LOGIST_1C","Иркутск, ул. Радищева, 67  маг Товары для дома",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Иркутск, ул. Радищева, 67  маг Товары для дома","",\N,"","AGENCY"
493,"117336-01","LOGIST_1C","г. Тверь, ул. Луначарского, д. 4",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Тверь, ул. Луначарского, д. 4","",\N,"","AGENCY"
494,"141649-01","LOGIST_1C","394083,г. Воронеж, ул. Майская д.1 м-н Домовой",\N,\N,\N,\N,\N,\N,\N,\N,\N,"394083,г. Воронеж, ул. Майская д.1 м-н Домовой","",\N,"","AGENCY"
495,"123419-01","LOGIST_1C","г.Трехгорный , ул.Маршала Жукова 6",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Трехгорный , ул.Маршала Жукова 6","",\N,"","AGENCY"
496,"140518-01","LOGIST_1C","Пермь, офис",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Пермь, офис","",\N,"","AGENCY"
497,"141841-01","LOGIST_1C","Воронежская обл., с. Новая Усмань, ул. Промышленная, д. 1, маг. Хозтовары ДАЧНИК",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Воронежская обл., с. Новая Усмань, ул. Промышленная, д. 1, маг. Хозтовары ДАЧНИК","",\N,"","AGENCY"
498,"Б00048-01","LOGIST_1C","Брянск, фокинский",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Брянск, пр-д Московский 39а, Бытовая химия","",\N,"","AGENCY"
499,"113104-01","LOGIST_1C","г.Чебаркуль, ул.Октябрьская, 1",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Златоуст.,г.Чебаркуль, ул.Октябрьская, 1","",\N,"","AGENCY"
500,"133154-02","LOGIST_1C","г. Екатеринбург, пер.Красный ,5, корп.1.",\N,\N,\N,\N,\N,\N,\N,\N,\N,"620141 г. Екатеринбург, пер.Красный ,5, корп.1.","",\N,"","AGENCY"
501,"201109-01","LOGIST_1C","Качканар, Трилайн.",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Н.Тагил.Качканар, ул.Свердлова,13.Трилайн.","",\N,"","AGENCY"
502,"128986-01","LOGIST_1C","618120, Пермский край, Оса г, Гоголя ул, д. 117",\N,\N,\N,\N,\N,\N,\N,\N,\N,"618120, Пермский край, Оса г, Гоголя ул, д. 117","",\N,"","AGENCY"
503,"700131-01","LOGIST_1C","г. Сибай, ул. Горняков, 20 тц Бикбау",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Магнитогорск, г. Сибай, ул. Горняков, 20 тц.Бикбау отд.радиотов.слева от входа","",\N,"","AGENCY"
504,"110502-01","LOGIST_1C","ул. Чкалова, 13, м-н Мебель",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Магнитогорск, ул. Чкалова, 13, м-н Мебель","",\N,"","AGENCY"
505,"300842-01","LOGIST_1C","г Нижневартовск, ул. Нефтяников, 19 ТК Империя",\N,\N,\N,\N,\N,\N,\N,\N,\N,"ТК КИТ в Нижневартовск получатель Сафин Ф.Д. далее г Нижневартовск, ул. Нефтяников, 19 ТК Империя, отдел ремонт часов","",\N,"","AGENCY"
506,"I02430-01","LOGIST_1C","Забайкальский край, г.Чита, ул.Ленина, д.17,  м-н Баргузин, отдел Бытовая Химия",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Забайкальский край, г.Чита, ул.Ленина, д.17,  м-н Баргузин, отдел Бытовая Химия","",\N,"","AGENCY"
507,"136134-02","LOGIST_1C","г. Пермь, ул. Дружбы, 54",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Пермь, ул. Дружбы, 54","",\N,"","AGENCY"
508,"140880-01","LOGIST_1C","г. Миасс, ул. Ак. Павлова, 33/45",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Челябинская обл., г. Миасс, ул. Ак. Павлова, 33/45","",\N,"","AGENCY"
509,"120622-01","LOGIST_1C","ул. Республики, 250а",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Тюмень, ул. Республики, 250а","",\N,"","AGENCY"
510,"136060-01","LOGIST_1C","Пермский край, г. Кунгур, ул. Гребнева, д. 43",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Пермский край, г. Кунгур, ул. Гребнева, д. 43","",\N,"","AGENCY"
511,"134674-03","LOGIST_1C","ТК Меридиан",\N,\N,\N,\N,\N,\N,\N,\N,\N,"ТК Меридиан","",\N,"","AGENCY"
512,"115460-01","LOGIST_1C","Брянск, Советский",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Брянск, ул. Авиационная, д. 52, ТЦ Куб до 18-00","",\N,"","AGENCY"
513,"111853-01","LOGIST_1C","г. Нижний Новгород, ул. Победная, д. 17/1, м-н Электротовары",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Нижний Новгород, ул. Победная, д. 17/1, м-н Электротовары","",\N,"","AGENCY"
514,"134981-01","LOGIST_1C","г. Бугульма, ул. Гончарова, д. 10/5",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Бугульма, ул. Гончарова, д. 10/5, тел: 8-906-333-52-97","",\N,"","AGENCY"
515,"102238-01","LOGIST_1C","Верхняя Пышма, Юбилейная, 3",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Свердловская обл., Верхняя Пышма, Юбилейная, 3","",\N,"","AGENCY"
516,"126924-02","LOGIST_1C","п.Яр, ул. Флора Васильева, д 6, ТД Мастер Дом М-н Хозтовары",\N,\N,\N,\N,\N,\N,\N,\N,\N,"УР, п.Яр, ул. Флора Васильева, д 6, ТД Мастер Дом М-н Хозтовары","",\N,"","AGENCY"
517,"I01401-01","LOGIST_1C","Дзержинск, ул. Западная, 5  пав 15",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Дзержинск, ул. Западная, 5  пав 15","",\N,"","AGENCY"
518,"140759-01","LOGIST_1C","г. Владимир, ул. Верхняя Дуброва, д. 26",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Владимир, ул. Верхняя Дуброва, д. 26","",\N,"","AGENCY"
519,"135577-01","LOGIST_1C","г. Челябинск, Свердловский пр-кт 7-А, оф. 302",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Челябинск, Свердловский пр-кт 7-А, оф. 302","",\N,"","AGENCY"
520,"135647-01","LOGIST_1C","г.Янаул, ул.Некрасова,23",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Янаул, ул.Некрасова,23","",\N,"","AGENCY"
521,"Ц05008-02","LOGIST_1C","Комсомольская,17 корпус 2 бывший магазин ДОМ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Комсомольская,17 корпус 2 бывший магазин ДОМ","",\N,"","AGENCY"
522,"Ц11253-01","LOGIST_1C","г. Красноперекопск, микр. 10, д. 9/3, минимаркет Класс",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Красноперекопск, микр. 10, д. 9/3, минимаркет Класс","",\N,"","AGENCY"
523,"Ц11282-01","LOGIST_1C","г. Армянск, ул. Иванищева, 22",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Армянск, ул. Иванищева, 22","",\N,"","AGENCY"
524,"Ц03714-01","LOGIST_1C","Б.Московская,112 ТЦВОСТОЧНЫЙ, место 65",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Б.Московская,112 ТЦВОСТОЧНЫЙ, место 65","",\N,"","AGENCY"
525,"134957-01","LOGIST_1C","г. Луховицы, ул. Нартовой, д. 5/16, кв. 2",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Луховицы, ул. Нартовой, д. 5/16, кв. 2","",\N,"","AGENCY"
526,"109942-02","LOGIST_1C","пер. Коллективный, 6 А, 256-84-10",\N,\N,\N,\N,\N,\N,\N,\N,\N,"пер. Коллективный, 6 А, 256-84-10","",\N,"","AGENCY"
527,"137599-01","LOGIST_1C","офис, Новосибирск",\N,\N,\N,\N,\N,\N,\N,\N,\N,"офис, Новосибирск","",\N,"","AGENCY"
528,"100652-54","LOGIST_1C","ул. Амундсена, 137, кв.18",\N,\N,\N,\N,\N,\N,\N,\N,\N,"ул. Амундсена, 137, кв.18","",\N,"","AGENCY"
529,"123659-02","LOGIST_1C","г. Магнитогорск, ул.  Ленина, д. 115 ОЦСчастье",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Магнитогорск, ул.  Ленина, д. 115 ОЦСчастье","",\N,"","AGENCY"
530,"I02432-02","LOGIST_1C","г.Улан-Удэ, мкр.Солнечный, ул.Зеленоградская, 9",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Улан-Удэ, мкр.Солнечный, ул.Зеленоградская, 9","",\N,"","AGENCY"
531,"114528-01","LOGIST_1C","628242, ХМАО-Югра, г.Советский, ул.З.Космодемьянской, 8",\N,\N,\N,\N,\N,\N,\N,\N,\N,"ХМАО-Югра, г.Советский, ул.З.Космодемьянской, 8","",\N,"","AGENCY"
532,"I01703-02","LOGIST_1C","Ирк., Розы Люксембург, 293а, р-к Эльдорадо, пав 22",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Ирк., Розы Люксембург, 293а, р-к Эльдорадо, пав 22","",\N,"","AGENCY"
533,"124138-03","LOGIST_1C","Самовывоз/Доставка ТП (РЕВДА)",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Самовывоз/Доставка ТП (РЕВДА)","",\N,"","AGENCY"
534,"141439-02","LOGIST_1C","Сам с Буторина",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Сам с Буторина","",\N,"","AGENCY"
535,"Ц07202-02","LOGIST_1C","Самовывоз",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Самовывоз","",\N,"","AGENCY"
536,"00001878-01","LOGIST_1C",",666302,,,Саянск,,м-н Центральный,1,,",\N,\N,\N,\N,\N,\N,\N,\N,\N,",666302,,,Саянск,,м-н Центральный,1,,","",\N,"","AGENCY"
537,"Ц06089-03","LOGIST_1C","Самовывоз",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Самовывоз","",\N,"","AGENCY"
538,"Р00247-01","LOGIST_1C","Московская обл. г.Серебрянные Пруды",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Московская обл., г. Серебрянные Пруды, ул. Ремесленная, д. 15","",\N,"","AGENCY"
539,"I01766-01","LOGIST_1C","Иркутск, Розы Люксембург ул, 202  рынок Стройхозторг, пав 35",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Иркутск, Розы Люксембург ул, 202  рынок Стройхозторг, пав 35","",\N,"","AGENCY"
540,"120048-01","LOGIST_1C","г. Ступино, ул. Пристанционная, д. 11/63",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Московская обл., г. Ступино, ул. Пристанцонная, д. 11/63","",\N,"","AGENCY"
541,"I01547-01","LOGIST_1C","Шелехов, 1-й квартал, 10/1а, здание Harats Pub",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Шелехов, 1-й квартал, 10/1а, здание Harats Pub","",\N,"","AGENCY"
542,"127468-01","LOGIST_1C","г.Пермь, ул. Промышленная, 123а",\N,\N,\N,\N,\N,\N,\N,\N,\N,"614065 г.Пермь, ул. Промышленная, 123а","",\N,"","AGENCY"
543,"600335-01","LOGIST_1C","г.Златоуст, ул. К.Марка, 31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Златоуст, ул. К.Марка, 31 Маг.Промтовары","",\N,"","AGENCY"
544,"138943-01","LOGIST_1C","г. Нижний Новгород. ул. Ген. Ивлиева, д. 1",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Нижний Новгород. ул. Ген. Ивлиева, д. 1","",\N,"","AGENCY"
545,"137264-02","LOGIST_1C","Сам с Буторина",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Сам с Буторина","",\N,"","AGENCY"
546,"Р00143-02","LOGIST_1C","смотри коммент.",\N,\N,\N,\N,\N,\N,\N,\N,\N,"смотри коммент.","",\N,"","AGENCY"
547,"142058-01","LOGIST_1C","Сызрань, ул. Мира, д. 1 А",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Сызрань, ул. Мира, д. 1 А","",\N,"","AGENCY"
548,"126370-03","LOGIST_1C","г. Пермь, Ленина ул., дом № 10",\N,\N,\N,\N,\N,\N,\N,\N,\N,"614000, Пермский край, Пермь г, Ленина ул., дом № 10","",\N,"","AGENCY"
549,"113456-01","LOGIST_1C","отдел №1, универмаг Шупашкар отд.Электровары",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Чебоксары, пр. Трактростроителей, д. 1/34 , универмагШупашкар отд.Электровары, 10.00-20.00","",\N,"","AGENCY"
550,"137974-01","LOGIST_1C","Казань офис",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Казань","",\N,"","AGENCY"
551,"Ц01653-01","LOGIST_1C","пос.Енский,ул.Центральная, д.5. Номер договора 51/160",\N,\N,\N,\N,\N,\N,\N,\N,\N,"пос.Енский,ул.Центральная, д.5. Номер договора 51/160","",\N,"","AGENCY"
552,"Ц09327-01","LOGIST_1C","г. Новороссийск ул. Героев десантников 2. Рынок Южный павельен №2 тарелка НТВ",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Новороссийск ул. Героев десантников 2. Рынок Южный павельен №2 тарелка НТВ","",\N,"","AGENCY"
553,"133556-01","LOGIST_1C","офис, Рязань",\N,\N,\N,\N,\N,\N,\N,\N,\N,"офис, Рязань","",\N,"","AGENCY"
554,"128298-01","LOGIST_1C","не собирать",\N,\N,\N,\N,\N,\N,\N,\N,\N,"не собирать","",\N,"","AGENCY"
555,"122028-02","LOGIST_1C","Сам с Буторина",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Сам с Буторина","",\N,"","AGENCY"
556,"136039-01","LOGIST_1C","г. Качканар, 10 микрорайон, д.11 «А», магазин Кристалл",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Качканар, 10 микрорайон, д.11 «а», магазин Кристал","",\N,"","AGENCY"
557,"137238-01","LOGIST_1C","450027 РБ г.Уфа ул.Трамвайная 2",\N,\N,\N,\N,\N,\N,\N,\N,\N,"450027 РБ г.Уфа ул.Трамвайная 2","",\N,"","AGENCY"
558,"113207-01","LOGIST_1C","балашиха",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Златоуст, ул.Серова ,18, м-н Продукты","",\N,"","AGENCY"
559,"00003490-01","LOGIST_1C","ИРК ТЦ Версаль пав.13/5, Иркутск, ул. Академическая, 31",\N,\N,\N,\N,\N,\N,\N,\N,\N,"ИРК ТЦ Версаль пав.13/5, Иркутск, ул. Академическая, 31","",\N,"","AGENCY"
560,"Ц11425-01","LOGIST_1C","г.Коряжма, ул.Архангельская, 12",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Коряжма, ул.Архангельская, 12","",\N,"","AGENCY"
561,"Ц03094-36","LOGIST_1C","182113, Псковская обл., г. Великие Луки, пр. Октябрьский д. 44",\N,\N,\N,\N,\N,\N,\N,\N,\N,"182113, Псковская обл., г. Великие Луки, пр. Октябрьский д. 44","",\N,"","AGENCY"
562,"108642-01","LOGIST_1C","г. Нижний Новгород, ул. Коминтерна, д. 56, м-н Товары для дома",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Нижний Новгород, ул. Коминтерна, д. 56, м-н Все  для дома","",\N,"","AGENCY"
563,"109574-01","LOGIST_1C","г. Нижний Новгород, ул. Дьяконова, д. 11А, м-н Новый Век",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г. Нижний Новгород, ул. Дьяконова, д. 11А, м-н Новый Век отдел твой дом 1-й этаж","",\N,"","AGENCY"
564,"139108-01","LOGIST_1C","р.п. Новые Бурасы. ул. Почтовая, д. 5",\N,\N,\N,\N,\N,\N,\N,\N,\N,"р.п. Новые Бурасы. ул. Почтовая, д. 5","",\N,"","AGENCY"
565,"135586-01","LOGIST_1C","Брянская обл., с. Супонево. ул. Шоссейная, д. 3",\N,\N,\N,\N,\N,\N,\N,\N,\N,"Брянская обл., с. Супонево. ул. Шоссейная, д. 3","",\N,"","AGENCY"
566,"119661-01","LOGIST_1C","ул.Омская 194 оф.2",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Омск , ул.Омская 194 оф.2","",\N,"","AGENCY"
567,"128927-01","LOGIST_1C","г.Курган, ул.К.Маркса, д.147",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Курган, ул.К.Маркса, д.147","",\N,"","AGENCY"
568,"118875-01","LOGIST_1C","г.Курган, ул. К. Маркса, 147",\N,\N,\N,\N,\N,\N,\N,\N,\N,"г.Курган, ул. К. Маркса, 147","",\N,"","AGENCY"
